# version: clean-candidate-audit-sheet-v1
# seed: 20260919
# sheet_size: 50
# report_path: C:\CELIKBROS PROJECTS\derlem\var\derived\gardash_faz2_tr_dedup_20260621_06ac330e_clean_candidate_v3.txt.rejections.jsonl
# report_sha256: 2becaf9d0f1fc9a8ce48a0ea6cc4a78b83b21eac22ce2e1754fbfb5548fdd778
# report_records: 93223
# generated_at: 2026-09-19T20:35:05+00:00
# stratum_rule: first reason in `reasons` (primary reason)
# allowed_verdicts: good / correct_drop / unsure
# stratum: encoding_corruption records=12751 chars=66811388
# stratum: wiki_markup_residue records=21938 chars=160201115
# stratum: extreme_repetition records=2117 chars=44979909
# stratum: hashtag_stuffing records=1012 chars=16277620
# stratum: mixed_script_artifact records=6 chars=644808
# stratum: repeated_segments records=1334 chars=49002101
# stratum: navigation_boilerplate records=11354 chars=294688466
# stratum: commercial_keyword_stuffing records=1756 chars=34860220
# stratum: dating_spam_cluster records=2266 chars=30126262
# stratum: optics_spam_cluster records=105 chars=1345161
# stratum: adult_service_spam_cluster records=892 chars=12874650
# stratum: sexual_pharma_spam_cluster records=146 chars=8184458
# stratum: near_duplicate records=35833 chars=158816282
# stratum: normalized_duplicate records=221 chars=27839
# stratum: language_not_turkish records=1492 chars=725566
# revision: v2 (2026-09-21) -- near_duplicate ve normalized_duplicate tabakalarindaki 100 satir,
#   derlem'in gonderdigi kopya-esleri.jsonl ile ES METINLER GORULEREK yeniden hukme baglandi.
#   v1'de bu 100 satir yalniz METIN KALITESINE gore hukum almisti (eslerin metni pakette yoktu).
#   Degisen satir sayisi: 35. Diger 606 satira DOKUNULMADI.
sha256,reasons,char_count,source_ordinal,preview,duplicate_of,duplicate_of_preview,verdict
c86413f321aec049a9fffd7021b9502e76c5467052a17d0cb45c35cecde1b146,sexual_pharma_spam_cluster,10262,3205905,"Binkelam'ın Kardeşi: Sevdiğim Yazılar: İlaç Tekelleri Ve Hastalıklar Ya Da Hepimiz Anormaliz Binkelam'ın Kardeşi Sevdiğim Yazılar: İlaç Tekelleri Ve Hastalıklar Ya Da Hepimiz Anormaliz ""Bu yazının ama",,,good
f71f8fa20cac490ae923a67ea65b33b46d8599bebccc7f059368d162b40c7d2f,sexual_pharma_spam_cluster,10827,3333762,"Bayan Azdırıcı Damla, Kadın Azdırıcı Afrodizyak Ürünler 40TL'den AZDIRICI RESMİ SATIŞ SİTESİ Kamagra jel hem bayanların hem erkeklerin aynı anda kullanabilecekleri cinsel istek artırıcı performans art",,,correct_drop
05849b38ff2e7431c5f086612461f66a99daeb42f98a3a8d85d57985b0dc8a63,sexual_pharma_spam_cluster,6155,3361294,Vajina kaşıntısından uyuyamıyorum lütfen yardım? - KizlarSoruyor Yayın Canlı Yayın Vitrindekiler Sorular Benceler Anketler Videolar Popüler Görüşsüzler Paylaş Soru SorAnket OluşturBence Paylaş Konular,,,good
42794ab2391ef497f44547121c5c72948d3b14e3977b923eb9e80fc9b301960a,sexual_pharma_spam_cluster,67599,3413467,"Nuray Mert:Türkiye'de çok ciddi bir sistem krizi var » Kurdistan Post - Kurdistan'ın özgür sesi Nuray Mert:Türkiye'de çok ciddi bir sistem krizi var 3-12-2012, 23:28 Kategori: Güncel Başbakan Erdoğan,",,,good
c04e3de6cb4ef55c0fa46e8948b84454c75a20e0ba4d73aae7085ebb46f55db4,sexual_pharma_spam_cluster,152768,3419377,"cinsel gьз arttirici ilaзlar, varikosel sertlesmeyi engeller mi, kahve falinda erkek cinsel organi, erkekte cinsel istegi artiran ilaзlar kolesterol ilaзlari cinsel gьcь etkiler mi ertesi gьn hapi yer",,,correct_drop
e2a6f6e40df0f9626bc8f39492f95c3ffbb8592afe7c95e326b76e100fd8ff7e,sexual_pharma_spam_cluster,17300,3511876,"Evde 1 gün boyunca boğaz ağrısını hızlı bir şekilde tedavi etmek gerçekten mümkün mü? - Burun 1 gün boyunca pürülan boğaz ağrısı nasıl tedavi edilir? Angina yaygın bir enfeksiyöz hastalıktır. Yani, bo",,,correct_drop
1f08e67cb0508121f66d9db6971963bb7e0be67abfb5c97612a8052edcbe21bd,sexual_pharma_spam_cluster,11382,3610564,Fiyat Intoksik (Intoksik) eczanede ve sitede - satın almak daha ucuzdur? İntoksik için daha ucuz fiyat - eczanede veya çevrimiçi sipariş verirken? Eczanede ve antiparazitik bir ilacın üreticisinin res,,,correct_drop
aa387c84377fe815d6da50c24c7f4ab3590bc92142c1d26d51666ddab06301f0,sexual_pharma_spam_cluster,12630,3627196,"Cidden, kadın kondomu var mı? Evet var. Bir kadın kondomu, bir erkek prezervatifi ile aynı şekilde, bir kontrasepsiyon engelleyici yöntemidir. Her bir ucunda esnek bir halka ile ince, yumuşak, gevşek ",,,correct_drop
ed4e2c3f2b897aed3a65f4246910362e339ec57d1e8d9645419bd8b6ba9f2ae9,sexual_pharma_spam_cluster,39005,3719040,Cinsel içerikli sorular ve yanıtları - Makale | Doktorsitesi.com Ben sekse düşkün biriyim zannımca bu bir saplantı haline geldi. Son zamanlarda çokça duyduğum sperm azalmasından korkmaya başladım. Bun,,,good
3db22a336a995b49a8fd6760e6bf138c87ded3e397817aeacd4eea40f704f32a,sexual_pharma_spam_cluster,162253,3842454,"ereksiyon haplari, cinsel guc arttirici, penis nasil uzar, agri kremleri isimleri kadinlar icin cinsel istek arttirici ilk iliskide sertlesmeme Bir araştırma ginsengin cinsel isteği ve birleşme kapasi",,,correct_drop
bf5961e5ee5b5607169bce7363cef1091e79c955383cb45a511ea3db9865431f,sexual_pharma_spam_cluster,157318,3843363,"cinsel performans artirici ilaз isimleri, kaldirici, cinsel gьcь artirma yцntemleri, yerlilerin cinsel iliskisi sevgilinin yaninda sertlesmek testosteron hapi Üyelik Bilgisi. Organik sinirsel, damarsa",,,correct_drop
b3657994dc0aa7074ade5b33d404bcc6f70cefc76cb93232656a69dc34908853,sexual_pharma_spam_cluster,38725,3854791,"Yüzlerce Paramiliter Çete Serêkani'ye Saldırıya Geçti » Kurdistan Post - Kurdistan'ın özgür sesi 22-11-2012, 13:55 Kategori: Kurdistan kurdistan-post.eu/haber servisi- 28 Ağustos 2012 tarihinde yapıla",,,good
0f3673e63e132bb114bdeb80549ba75b8d0dc6951f213faf9d08523ad84255ef,sexual_pharma_spam_cluster,148891,3951317,"ertesi gьn hapi isimleri ve fiyatlari, degra hapi ne ise yarar, eczanelerde cinsel gьcь artiran ilaзlar, cinsel iliski haplari nitrat iзeren kalp ilaзlari erekte penis Sağlığımıza macho yarar sağlayan",,,correct_drop
a6639a5ab904b7e7097e613db9d37de6f37a1b4f7228fe719f517cb778df3130,sexual_pharma_spam_cluster,151094,3998362,"kereviz maydanoz kьrь nasil yapilir, sertlesme sorununa зцzьm, insan vьcudunda iki farkli damar sistemiyle beslenen tek organ hangisidir ?, ereksiyonu sьrdьrememe Cinsel yolla bulaşan hastalıklar için",,,correct_drop
09fe9beb2c37a2eb630a85e8eb30c302706d2e96c2089e56ee8fced144d887dc,sexual_pharma_spam_cluster,14221,4038110,"Nereden alınır Viamea - Yorumları, fiyat, nasıl çalışır, yorumları, deneyim, kompozisyon, dozaj, yan etkiler, - Fiskemiles Kadınlar Ve Güçlü Orgazm Daha Güçlü Libido, Güçlendiriciler Seks Shop Cinsell",,,correct_drop
719d243c52bbd96adce5741db6d9f8f4233c6d56fea1f616e960d387e263b65f,sexual_pharma_spam_cluster,152647,4093910,"sperm kalitesini artirmak isteyenler nasil beslenmeli, vajinayi daraltan bitkiler, iktidarsizlik hapi, erkek istek artirici ereksiyon sorunu ve tedavisi cinsel istek artirici ilaзlar Bugün Ay Yay hem ",,,correct_drop
27d51f2701dd62126344fa3ac1a3c7f0bca0898cebc5d0050db42a8734cee37e,sexual_pharma_spam_cluster,160299,4162052,"penis kilifi ne ise yarar, prostat haplari, damiana bitkisi, gцgьs sertlestirmek iзin bitkisel зцzьm cinsel hap зesitleri sgknin karsiladigi kremler Daha sonra çeşitli ev ödevleri verilerek cinsel ter",,,correct_drop
e81a0e2bbef70f6aa98bc87842d323adaf32d2df67ede539acd986b2099c7cf1,sexual_pharma_spam_cluster,7850,4258068,"Ek ilaç alacağım, öneride bulunabilir misiniz? (enerji ilacı) - KizlarSoruyor Yayın Canlı Yayın Vitrindekiler Sorular Benceler Anketler Videolar Popüler Görüşsüzler Paylaş Soru SorAnket Oluştur Bence ",,,good
70a658da7a90d291c083ea635c4b3c65d674f1fe0f5d1a3c41d6ca50ad6ab4cf,sexual_pharma_spam_cluster,137085,4285092,"зorum genelevi gцrьnьmь, sigara iзmek cinsel iktidarsizlik, mutluluk hormonu iзeren ilaзlar, erkeklik organinin kalkmasi en etkili performans artirici haplar cinsel gьcь artiran jel Daha malleableyarı",,,correct_drop
5b46c0f30118b5ea287a95928a29124ae4ff7c0dd7c3dde65b945a41a9a971c1,sexual_pharma_spam_cluster,12989,4321370,Cinselliğin Abartıldığı Yabancı Diziler - Cinsellik Ağırlıklı Diziler - İleri Kafalar Home / cinselliğin abartıldığı filmler / cinselliğin abartıldığı yabancı diziler / dizi / erotik diziler / film / ,,,good
d7bac8665c63a150ea940599003bfca710f86b7b3b55602727fbedb1cde11959,sexual_pharma_spam_cluster,8005,4356356,"Dik çatallı dalların ince pürüzsüz boruları dozdaki, Haziran-Ağustos ayları arasında yarım metreye kadar büyüyerek çatalları büyük beyaz huni şeklindeki çiçeklerle süslenmiştir. Temmuz-eylül aylarında",,,correct_drop
5918699268cefc7568f2a11ec4f99cc274b56b44b1fb31ca5c1d4a72deb53aa9,sexual_pharma_spam_cluster,45903,4479051,"Erkeklerde prostatit önleme yöntemleri: ilaçlar ve etkileri - Semptomlar April Erkeklerde prostatit önlenmesinde, doktor genellikle diğer önleyici yöntemlerle birlikte reçete eder. Yaşam tarzını norma",,,correct_drop
55a2d5ba5bb7bbeae992202bc39c2bbe69aa3e910055b599278f6b33f0727ea2,sexual_pharma_spam_cluster,7845,4479365,PROSTATİT'E (PROSTAT İLTİHABI) DİKKAT! En yaygın erkek hastalıklarından biri olan prostat iltihabı hakkında bilgiler paylaşılmıştır. Yazının sonunda yer alan ürün reklamı sadece bilgilendirme amacı ta,,,correct_drop
89d14cd76b76fcc07de4d80d365b90f5afdacd55938a10e95505d1cd1d6362b4,sexual_pharma_spam_cluster,37413,4486967,Erkeklerde baş sivilce - Kadınlar Vücutta oluşan iltihaplanma süreci ve sebasöz bezlerin bozulması genellikle erkeklerde başın üzerindeki sivilcelerin ortaya çıkmasıyla karakterizedir. Tedavi irritasy,,,correct_drop
ae6e8adbd4fe9d5ec13913fd7e128ba0956dec3929fdcf0621e838779aa76851,near_duplicate,3322,2962676,kulaklık girişi arşivleri - Technosfer Kayıt GİRİŞ KAYIT Yazı etiketleri 'kulaklık girişi'En SonSEÇENEKLER Devamı2 Ekim 2016USB Type C Kulaklık Girişi OlabilirGeçtiğimiz haftalarda Apple'ın lanse etti,1219909,,correct_drop
04f1d6f00462c8a735b2a1b0861e9e88356a8896b3c6415c96d5a369f99dbc77,near_duplicate,2496,3711412,Biletix ile biletleme anlaşması imzalandı | Eskişehirspor Resmi Internet Sitesi Biletix ile biletleme anlaşması imzalandı Türkiye'nin eğlence ve spor etkinlikleri alanında lider biletleme firması; ulu,845068,,good
ac4a4d4f59d3df5e309b7f151167dfd902bcc55e4cf7d54664dc4c2135b47a29,near_duplicate,9684,4025096,"DOKTORA . SOSYAL BİLİMLER ENSTİTÜSÜ . SİYASET BİLİMİ VE KAMU YÖNETİMİ ANABİLİM DALI 2761 SİYASET BİLİMİ VE KAMU YÖNETİMİ DR. SBKY Doktora eğitimi, doçent ve profesörlerin vereceği dersler ve danışmanl",1242577,,good
16bdcc480c3bf9b0c183a6fe46e019ca4e64f4a09b3494cb25798fdccc71d0bf,near_duplicate,1336,4464146,"Leyla Kasım, Kürtçe:,لەیلا قاسم‎‎ - Leyla Qasim, 1952 yılında Hanekin' de doğdu. ilk ve ortaöğrenimini gördükten sonra ailesiyle birlikte Bağdat'a göç etti. Kürt siyasi hareketinin sembollerinden biri",326561,,correct_drop
d4e376f25db0891f6405bf26a81654db980239d35c4da49e1a5ec2d0d823d10e,near_duplicate,623,4464336,"Ceraş (; ; ), Ürdün'ün Ceraş ilinin merkezi olan şehirdir. Şehir ülkenin kuzeyinde başkent Amman'a 48 km uzaklıkta yer almaktadır. Şehrin nüfusu 2003 yılı itibarı ile 41,500'dür. Tarihçe Ceraş, Antik ",339690,,correct_drop
2ec327d5c37b82e7d480a02a7ae2ee9a68e65785f0e764b5d174f0d5eabfdbbc,near_duplicate,2879,4464426,"Sisam Theması (, thema Samou) geç 9. yüzyılda Ege Denizi'nin doğusunda kurulmuş Bizans İmparatorluğu theması. Bizans İmparatorluğu'nun denizci themalarından (Yunanca: θέμα ναυτικόν) biriydi. Bizans do",348284,,correct_drop
03115b45902f2987da9dcbd99846d6d94cb341906649bf0b0effde17139f1cee,near_duplicate,4477,4465599,"Mesrur Barzani (Kürtçe: مه‌سروور بارزانی / Mesrûr Barzanî) (d. 2 Mart 1969) Kürt siyasetçi, Kürdistan Bölgesel Yönetimi'nin başbakanı. Kürdistan Demokrat Partisinin bir üyesidir. Mesut Barzani'nin oğl",405904,,correct_drop
06bc75a72e99ef9a2d5015c90695e9f56904e63f3430ce87874c3c3f26e4e3c7,near_duplicate,2034,4466045,Rus Bilimler Akademisi Dağıstan Federal Araştırma Merkezi (RBA DFAM) (; ДФИЦ РАН) Rus Bilimler Akademisine (RBA) bağlı bir kuruluş. Dağıstan Cumhuriyeti'nde çalışan Rus Bilimler Akademisi üyeleri ile ,434802,,correct_drop
835660e0c7f91b60b54960bf91c8d8a420a53b747ef00b86c49e20dbe86bc53c,near_duplicate,779,4467213,"Saint Lucia arması, Karayipler'de bulunan Saint Lucia devletinin resmî armasıdır. Armanın ortasında bir kalkan bulunur. Kalkanın içinde kalkanı dörde bölen ve haç şeklinde yerleştirilmiş bambu dalları",507207,,correct_drop
53e7c395ab08aee3db61de019be2811247db06b26956885e545777994e9d3ac7,near_duplicate,2837,4467356,"Atıf Emre Bilgin'in Muhteşem Sünnet Düğünü Nevşehir in sevilen ve saygın ailelerinden ""Bilgin ve Haspaylan"" Ailelerinin biricik evlatları ""Atıf Emre Bilgin'in"" muhteşem sünnet merasimi davetlilerden t",536605,,correct_drop
34261055e96066b06c02bf89625f020189e54e71df4e196cc87813f5c8a05629,near_duplicate,3816,4468212,"Uzmanlar, kalp sağlığını korumak için dikkat edilmesi gereken hastalıklar hakkında bilgi verdi. Anasayfa MAGAZİN KALBİNİZİ YORAN 6 RAHATSIZLIĞA DİKKAT! Güncelleme : 2017-07-13 11:44:26Bu içerik 1139 k",621655,,correct_drop
cfe1e1e85548f901e01dc72badf9ff72bc34f787b9a8b2d4ec3d438737033420,near_duplicate,4520,4468747,"Şubat 24, 2016 Zengin Ayhan Kategori ikili opsiyon hile Gördüğünüz gibi, ilişki hakkında karmaşık bir şey yok. Sadece para korelasyon ticaret kullanımı yoluyla, riskleri çeşitlendirmek ve kazanan İkil",678248,,correct_drop
b048c631e747ed735b0f6317196bf83a33838584298ebb5517772b6d92e41ab9,near_duplicate,3057,4469464,"İşLetme Bütçeleme İşleri Tablosu Nasıl Yapılır 2019 İşLetme Bütçenizi Nasıl Çalıştıracaksınız Bir başlangıç ​​girişimcisi, bir iş fikirinin geçerliliğini değerlendirmek ve hedef belirlemek için bir bü",754467,,correct_drop
bbd1f11c5452ccb0de52ace696ca5b5605fc9346b826dffc0c485b03a3f9ab9f,near_duplicate,3341,4479216,Wheelchair Curling Blog 2: PHYSICALLY DISABLED NATIONAL TEAM CAMP ERZURUM PHYSICALLY DISABLED NATIONAL TEAM CAMP ERZURUM BEDENSEL ENGELLİLER MİLLİ TAKIMI ERZURUM'DA KAMPTA Tamamını İstanbul Büyükşehir,1732529,,correct_drop
5d99566f8c518feb240065519a2eda942d59399effd06e6752e4bac02afd8add,near_duplicate,5193,4479474,"tarsus TARSUS haberleri haber haberi Tarsus Sevdalısı Duran Şen'den Komutana Ziyaret‏ Cumhurbaşkanı Adayı Ekmeleddin İhsanoğlu'na Tarsus Belediyesinde Coşkulu Karşılama Başkan Kocamaz, Tarsus'ta Bir..",1757032,,correct_drop
4073e1682909635aa586bf08e09f9662c1f9ee43da1987f5e77aca3525f153d1,near_duplicate,4511,4480128,"1.5 Üye, kişisel bilgileri değiştiği takdirde bu bilgileri Jetonsatis.com hesabında da değiştireceğini taahhüt eder. Çoğu insan diğer dillerde tıpkı anadili gibi yazıp çizebilmekte ve bu da internette",1826006,,correct_drop
97a694fc680bf0caefc92b2b0375f712d2cf5ba4c7ebbf3d0cfcb35f71ff3740,near_duplicate,4978,4480758,"Almeria - Rodos Ucuz Uçak Bileti - Bavul.com Almeria - Rodos Uygun Uçak Bileti Fiyatları Kalkış yeri: Tek yön, gidiş-dönüş Gidiş tarihi Fiyat Rodos? şehrine mi seyahat etmek istiyorsunuz? Yukarıdaki f",1888568,,correct_drop
db94b0ce7c06aa3b017a917d64bccbf3a1f49876b3a7845056690a17fcef5d09,near_duplicate,5641,4481936,Sinemanın gözdesi yerli filmler Ana SayfaE-GAZETEGünün HaberleriArşivSitene Ekle20 Ocak 2017 CumaWEB TVFOTO GALERİYERELTÜRKİYE3.SAYFASİYASETDÜNYAKONYASPOREKONOMİYAŞAMPUSULA LİFETEKNOLOJİSPORKonya'da 4,2008881,,correct_drop
e3b9dc3df8450725225bd0c5fc622adafd27c2b2342741056e74eba731a2f171,near_duplicate,2070,4482934,"​Olay, Bursa'nın Orhangazi ilçesinde geçen Haziran ayında meydana geldi. İpek T, bir fabrikada çalışan eşi Zülfikar T'yi sabah saatlerinde Tekke Mahallesi'ndeki evlerinde bıçaklayarak öldürdü. İpek T,",2109905,,correct_drop
ec2af66bef329906542d0006a20ff20c57208f632665aea1730140fbc2069246,near_duplicate,7081,4483394,Leyla Ermiş Leyla ERMİŞ YAZILIMLA UĞRAŞAN BİR GARİP ÖĞRENCİ. Merhabalaaar 😊 ₪ 1990 başlayan e-devlet projesinin world wide web sayfaları ile birlikte kullanılması ile birlikte internet dünya çapında d,2155472,,correct_drop
b50dbf73b1b937c6c1ae18217d3f4642ac6c648868dec5d535dac12e5a2b9b9e,near_duplicate,2982,4484502,Adaylar mesaj atmayın dua alın - Feride'nin Günlüğü Adaylar mesaj atmayın dua alın GİRİŞ05.12.2018 10:46 GÜNCELLEME07.12.2018 08:35 Koltuğunuzda kalmak istiyorsanız koltuklarınızı kabartmayın! Küçük h,2269393,,correct_drop
503c1582ceb2fd827bae708b04dd9cfd12cc8c3da1e17d310ac90a67d10b5939,near_duplicate,3771,4484503,"13 Kasım'da ABD'ye gidiyor...| Birleşik Basın 13 Kasım'da ABD'ye gidiyor... Cumhurbaşkanı Erdoğan, ABD Başkanı Trump ile telefon görüşmesi gerçekleştirdi. Görüşmenin ardından yapılan açıklamada, Erdoğ",2269495,,correct_drop
8a51988b74d70f185fdd472599b819398e8d2b8b4d24d6d9c618406df8cc2038,near_duplicate,4115,4488040,Diyarbakır Siirt Otobüs Bileti En Ucuz Fiyatlarla Otobüs Bileti Otobüs Seferleri Diyarbakır Otobüs - Siirt Otobüs EN UYGUN DİYARBAKIR SİİRT ​OTOBÜS ​SEFERLERİ DİYARBAKIR SİİRT OTOBÜS BİLETİ Diyarbakır,2617332,,correct_drop
9c64428633d7354ebb40526dd5a12fd261480a2722ca956ee79aedd40f34c77d,near_duplicate,9958,4488286,"TÜKRÜK BEZLERİNİN ANATOMİSİ,FİZYOLOJİSİ VE EMBRİYOLOJİSİ - ppt indir YayınlayanEkim Aykut Değiştirilmiş 2 yıl önce ... konulu sunumlar: ""TÜKRÜK BEZLERİNİN ANATOMİSİ,FİZYOLOJİSİ VE EMBRİYOLOJİSİ""— Sunu",2639329,,correct_drop
5b65a7899c4994fb330a345bfc81331c26db2ea02a107b951e7f494b62c6c694,near_duplicate,5306,4491076,"""Almanya, Hindistan'ın Avrupa'daki en büyük ticaret ortağı"" | Türkiye Haberci ""Almanya, Hindistan'ın Avrupa'daki en büyük ticaret ortağı"" 2 Kasım 2019 Cumartesi, 09:25 Almanya Başbakanı Angela Merkel,",2918339,,correct_drop
150fc380ffb61ef64dcf6695bc99c18ea0968399d1f3534d790fc31ee2c618cd,near_duplicate,4964,4492656,Laredo - Barselona Ucuz Uçak Bileti - Bavul.com Laredo - Barselona Uygun Uçak Bileti Fiyatları flight-route 7910 12861 Laredo - Barselona arası gidiş dönüş en uygun uçak biletlerini buradan inceleyebi,3085075,,correct_drop
e07e68733b69e61a37c7c6f3ff745d43240593b8b68e22f87077a55ce436d763,near_duplicate,2958,4494638,"Kasım 10, 2016 Kategori: ikili opsiyon analiz 70 yorum Eğer bir yarı zamanlı tüccar iseniz, altmış ikinci seçeneği sizin için idealdir. Yapmanız gereken tek şey size ticaret varlığın fiyatı sonraki 60",3278494,,correct_drop
01f737539232407ad003742893257e2cae9c9c1526830b066d2207869c0836b6,near_duplicate,3899,4495007,Şirket haberlerine uzman önerileri-31.05.2017 Şirket haberlerine uzman önerileri-31.05.2017 Şirket haberlerine uzman önerileri-31.05.2017 Çarşamba Şirketlere dair önemli gelişmelerin kamuoyuna açıklan,3310325,,correct_drop
4d5af792e5c8f579736437f0a199458287f384e3f0a1c90385746b39d969c328,near_duplicate,6994,4496515,Bir bölgede nüfusun yoğun olma sebepleri nedir ? | CeReZFoRuM bölümünden bize ulaşmaları durumunda ilgili şikayet incelenip gereği 1 (bir) hafta içinde gereği yapılacaktır. Bir bölgede nüfusun yoğun o,3460274,,correct_drop
a4ced6968fa29a7d58eb951051fd6aa0f51e1c26e7e834aa0a0716d0cf801963,near_duplicate,5979,4496760,"2018 Yılı Delphi Eğitim Serisi 05-01-2018, Saat: 23:09 (Son Düzenleme: 13-01-2018, Saat: 21:42, Düzenleyen: hyperxman. Sebep: Planda değişiklik ) Linkleri Görebilmeniz İçin Giriş yap veya Üye Ol vermi",3485160,,correct_drop
393f9e3b730d2e9b20da128c041cd2ce49a3c868837924f63ce17e1c9e5e81f9,near_duplicate,3790,4498475,"Bugün, IKEA çeşitli çocuk aksesuar yorumlarını bir dizi devam biz sandalyesi anlatmak istiyorum. Biz daha önce değerlendirmeleri yazdım bebekler için bebek karyolası, tabloları değiştirme и karyola. I",3655540,,correct_drop
03dc77d144599ccfb902883a4e6e668c2b236f2b154e0c504164ed93b1565241,near_duplicate,8435,4499155,"kitabı haberleri - Siverek Haberleri I Siverek Haber Siverekli Yazarın ilk kitabı çıktı Siverekli Yazar Yıldız Tokur'un ""Arkadaşım Hüzün"" isimli ilk kitabı çıktı. 2 Ekim 2017 Pazartesi 14:44 Yazar Ali",3721165,,correct_drop
7ea0315701c1703c018eadbbfe242ffc5b6482c6e41d1ce7972bf3e878d08b44,near_duplicate,3711,4499665,sevgilisini zorla sikiyor search results listen mp3 sevgilisini zorla music search engines sikiyor find all of Söndü içimin ateşi bitti bıktım yalanlarından zorla ele avuca sığmaz aşk kop gel günahlar,3771920,,correct_drop
f7e91ee5860736e18d3d6c37c40992406e568e316fa937bb90acf1d36f090fd0,near_duplicate,1812,4500034,Broadway Alçaltma (Spor Yay / Kesme /Isıtma) Hk. Yardım Konu: Broadway Alçaltma (Spor Yay / Kesme /Isıtma) Hk. Yardım RFC sakinleri merhaba Brodimi alçaltmayı düşünüyorum. Spor yay hakkında biraz araş,3807901,,correct_drop
2d8ac02841f81d7bb701de5f2f4f3695f9b72f571839160374e13828511dacd1,near_duplicate,8598,4500388,"Boru İmalatı | Boru İmalat Yöntemleri | Metalurji ve Malzeme Bilimi Ana sayfa » Metalurji ve Malzeme Mühendisliği » Boru İmalatı Boru İmalatı Yöntemleri Boru lar, uygulanan üretim yöntemlerine göre ; ",3842472,,correct_drop
85ed5ecf818e488ce8886fa9b438e6a9c42fae72f966c1249f9950779a20aaef,near_duplicate,2318,4500515,Konya'nın Nabzı Konya Konya Teknik Üniversitesi ile Karatay Belediyesi arasında İşbirliği Protokol İmzalandı Perseid Meteor Yağmuru Konya'dan da izlendi Konya'da Boşandığı eşinin başka biriyle yaşadığ,3855700,,correct_drop
14c83e5ec0998f17427d15a874be5baa6b92d061a193635e4070170e6aa267af,near_duplicate,910,4501593,"Şirin Poşetlikler.. | Melekler Mekanı FORUM Şirin Poşetlikler.. Konu, 'Evim ve BEn & Ev Genel Bilgiler' kısmında _BaLıM_ tarafından paylaşıldı. örgü poşetlikler poşetlikler ilginç _BaLıM_, ayy çok şir",3963242,,correct_drop
0ece99ba043ba309d4ec3fe4927624c1ca9882033be2978f3f56cb8e773b4b21,near_duplicate,7364,4501696,"Mersin'de Ürdünlü Çocuğu Tokatlayan Şahıs Gözaltında - KizlarSoruyor 6 Eki 2019 / 14:10 Mersin'de çocuklar arasında çıkan tartışma sonrası Ürdünlü çocuğa atılan tokat, sosyal medyada büyük infial uyan",3973949,,correct_drop
7c668d07fc74dfaec7bbe70487ec3c9053d1ffe17137483e1fadf5dd081a95da,near_duplicate,1190,4502009,Burhaniye Zonguldak Otobüs Bileti En Ucuz 1099 TL Otobüs Bileti Otobüs Seferleri Burhaniye Otobüs - Zonguldak Otobüs EN UYGUN BURHANİYE ZONGULDAK ​OTOBÜS ​SEFERLERİ BURHANİYE - ZONGULDAK 26.04.2019 - ,4005688,,correct_drop
9ede69e24450163b52074b3e5b29fa904f15da647abc8eef24ea84c037f05ca1,near_duplicate,11980,4502343,"Ramazan Metin ile Klas Diyalog - Sema Yerdelen Av. Semih Esen CHP Antalya İl Başkanlığı görevini aldı Prof.Dr. Orhan Özçatalbaş AK Parti'den aday adayı ACAR: ""TRT'NİN ÖZGECAN HABERLERİ UTANÇ VERİCİ"" T",4041393,,correct_drop
50191ad7ce6d74f546b9274ff5986c357c08ec7927328aabf851be357d8aec92,near_duplicate,4635,4503112,Donbass'taki etkinlikler onaylıyor: Kiev teklif vermeye hazırlanıyor Zelensky haklı çıkarmadı ... Yeni Ukrayna cumhurbaşkanı Vladimir Zelensky'de görmekte olan yüksek görüşlü analistlerin iyimser tahm,4113235,,correct_drop
f33827998cebc9d077dfbb8f96196da8ca3663fb868e768a7a3edcb2495f29d7,near_duplicate,4086,4505078,Kibris - Lefkosa - Kabil Ucuz Uçak Bileti - Bavul.com Ercan - Kabil Uygun Uçak Bileti Fiyatları flight-route 15350 7592 Ercan - Kabil arası gidiş dönüş en uygun uçak biletlerini buradan inceleyebilirs,4315001,,correct_drop
8d15bddf607aa4ed0ee83ec30f15665bba9c882332ff2f39ebcf757eb53585eb,near_duplicate,416,4802930,"Kırşehir'e 15 kilometre uzaklıkta bulunan Çoğun Baraj Gölü, kentin kuzeyindedir. Kaman yöresinden gelen Araz Çayı'nın sularını toplamaktadır. 1970'li yılların ortasında açılan göl, taşkın ve sulama am",4546619,,correct_drop
1778cad75a2d702723a4eca3af08e9647e079ae27c2d5dea9b49ba77b3126ba1,near_duplicate,154,4972286,"O Rosal, İspanya'nın güneybatısında bulunan Galiçya özerk bölgesinin Pontevedra eyaletine bağlı bulunan belediyesi. 2005 yılı sayımına göre nüfusu; 6.183.",160720,,correct_drop
2f09c405958a3a28cc62b2db0f3fcf230e5a181f8e87c26876bb84131cd3cb99,near_duplicate,61,5063418,"Sarıağaççayı, Sinop ilinin Boyabat ilçesine bağlı bir köydür.",5063274,,correct_drop
e7fc303d8d1a7f86bf79709bf42afb511cfdb3eba4c3be2848f3f0a803f3fc95,near_duplicate,60,5084432,"Aşağıakören, Sivas ilinin Suşehri ilçesine bağlı bir köydür.",5084419,,correct_drop
